Date,Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status,Latency_Normalized,Latency_Performance,Packet_Loss_Normalized,Packet_Loss_Performance,Network_Performance_Index,Network_Performance_Index_%
09-02-2025,07:17:00,49,Active,68.804,3.049,4.905,28.028,4.529,8.297,473.643,0.216,7.558,Low,0.5515918367346938,0.4484081632653062,0.9057999999999999,0.09420000000000006,0.2713040816326531,27.13040816326531
09-02-2025,07:18:00,37,Idle,69.673,3.87,7.731,8.475,4.241,7.778,103.863,0.186,5.349,Low,0.15255102040816326,0.8474489795918367,0.8482,0.15180000000000005,0.4996244897959184,49.96244897959184
09-02-2025,07:19:00,23,Active,64.556,2.688,5.551,24.521,0.596,2.469,304.795,0.942,13.781,Low,0.4800204081632653,0.5199795918367347,0.1192,0.8808,0.7003897959183674,70.03897959183674
09-02-2025,07:20:00,13,Active,60.913,0.814,9.29,11.281,0.558,2.562,137.778,0.533,2.848,Low,0.20981632653061225,0.7901836734693878,0.1116,0.8884,0.8392918367346939,83.92918367346938
09-02-2025,07:21:00,44,Active,44.068,4.821,4.444,22.794,3.934,0.108,251.609,0.835,4.45,Medium,0.4447755102040816,0.5552244897959184,0.7868,0.21319999999999995,0.3842122448979592,38.42122448979592
09-02-2025,07:22:00,1,Idle,38.798,0.922,2.806,23.34,4.92,6.609,364.399,0.556,12.649,Low,0.45591836734693875,0.5440816326530613,0.984,0.016000000000000014,0.28004081632653066,28.004081632653065
09-02-2025,07:23:00,12,Active,84.354,3.821,7.096,41.927,3.148,3.823,159.31,0.2,2.329,Low,0.8352448979591837,0.16475510204081634,0.6296,0.37039999999999995,0.26757755102040814,26.757755102040814
09-02-2025,07:24:00,27,Idle,54.635,1.081,4.257,7.899,4.679,4.532,307.201,0.442,11.208,Low,0.14079591836734695,0.859204081632653,0.9358000000000001,0.06419999999999992,0.4617020408163265,46.17020408163265
09-02-2025,07:25:00,25,Active,77.629,4.368,5.72,3.094,0.634,6.144,480.795,0.481,2.465,Medium,0.042734693877551015,0.957265306122449,0.1268,0.8732,0.9152326530612245,91.52326530612245
09-02-2025,07:26:00,22,Active,47.808,4.697,4.95,19.289,2.941,5.293,143.525,0.538,7.203,Low,0.3732448979591837,0.6267551020408163,0.5882,0.41180000000000005,0.5192775510204082,51.92775510204082
09-02-2025,07:27:00,34,Idle,65.433,0.834,4.615,31.226,3.681,5.454,63.637,0.804,13.674,Low,0.6168571428571429,0.3831428571428571,0.7362,0.26380000000000003,0.3234714285714286,32.347142857142856
09-02-2025,07:28:00,18,Idle,39.192,1.917,2.913,6.939,2.112,5.268,174.308,0.889,13.288,Low,0.12120408163265306,0.8787959183673469,0.4224,0.5776,0.7281979591836735,72.81979591836735
09-02-2025,07:29:00,41,Idle,59.128,4.618,7.422,24.733,2.494,7.517,409.812,0.563,4.094,Medium,0.4843469387755102,0.5156530612244898,0.4988,0.5012,0.5084265306122449,50.84265306122448
09-02-2025,07:30:00,16,Active,51.604,2.234,7.265,25.381,2.238,5.442,450.015,0.406,1.548,High,0.49757142857142855,0.5024285714285714,0.4476,0.5524,0.5274142857142857,52.74142857142857
09-02-2025,07:31:00,29,Active,47.163,4.011,1.526,23.791,1.202,5.475,325.42,0.199,0.514,Medium,0.4651224489795918,0.5348775510204082,0.2404,0.7596,0.6472387755102041,64.72387755102041
09-02-2025,07:32:00,30,Active,38.205,0.465,8.912,39.015,2.677,2.846,328.473,0.205,13.326,Low,0.7758163265306123,0.22418367346938772,0.5354,0.4646,0.34439183673469387,34.43918367346939
09-02-2025,07:33:00,30,Idle,81.306,1.65,8.793,47.061,4.442,2.598,318.086,0.549,6.681,Low,0.9400204081632653,0.059979591836734736,0.8884000000000001,0.11159999999999992,0.08578979591836733,8.578979591836733
09-02-2025,07:34:00,20,Maintenance,89.169,3.665,5.572,40.581,2.958,3.648,157.627,0.501,0.622,Low,0.8077755102040817,0.19222448979591833,0.5916,0.4084,0.30031224489795916,30.031224489795918
09-02-2025,07:35:00,47,Active,74.755,2.931,5.841,8.125,4.732,5.646,105.392,0.884,13.138,Low,0.14540816326530612,0.8545918367346939,0.9464,0.05359999999999998,0.4540959183673469,45.40959183673469
09-02-2025,07:36:00,22,Active,77.162,4.433,4.435,8.489,2.007,7.284,98.948,0.189,8.366,Low,0.15283673469387757,0.8471632653061224,0.40140000000000003,0.5986,0.7228816326530612,72.28816326530611
09-02-2025,07:37:00,42,Active,46.653,3.324,4.844,35.439,0.523,3.967,145.88,0.895,12.593,Low,0.7028367346938775,0.29716326530612247,0.1046,0.8954,0.5962816326530612,59.62816326530612
09-02-2025,07:38:00,34,Active,69.651,3.773,2.897,36.239,0.638,4.773,425.717,0.441,5.191,Low,0.7191632653061224,0.2808367346938776,0.1276,0.8724000000000001,0.5766183673469388,57.661836734693885
09-02-2025,07:39:00,4,Active,33.954,3.952,3.847,30.58,0.911,8.847,133.847,0.24,12.988,Low,0.603673469387755,0.396326530612245,0.1822,0.8178,0.6070632653061225,60.70632653061225
09-02-2025,07:40:00,50,Active,68.039,1.231,4.498,33.376,1.687,9.828,112.766,0.076,2.745,Low,0.660734693877551,0.339265306122449,0.33740000000000003,0.6626,0.5009326530612245,50.09326530612245
09-02-2025,07:41:00,31,Active,76.135,0.546,6.984,4.505,1.897,8.993,373.524,0.299,13.496,Low,0.07153061224489796,0.928469387755102,0.3794,0.6206,0.774534693877551,77.4534693877551
09-02-2025,07:42:00,50,Active,32.55,3.765,1.927,38.397,4.201,2.035,254.998,0.881,7.416,Low,0.7632040816326531,0.23679591836734692,0.8402,0.15980000000000005,0.1982979591836735,19.82979591836735
09-02-2025,07:43:00,14,Maintenance,44.946,1.426,2.68,36.622,3.639,4.099,132.707,0.96,3.154,Low,0.7269795918367347,0.27302040816326534,0.7278,0.2722,0.27261020408163267,27.261020408163265
09-02-2025,07:44:00,8,Maintenance,64.421,2.248,3.979,8.875,2.711,6.287,69.08,0.525,9.808,Low,0.16071428571428573,0.8392857142857143,0.5422,0.4578,0.6485428571428571,64.85428571428571
09-02-2025,07:45:00,37,Active,53.103,2.926,6.108,3.643,2.988,0.359,449.551,0.314,9.234,Low,0.053938775510204075,0.9460612244897959,0.5976,0.4024,0.674230612244898,67.4230612244898
09-02-2025,07:46:00,5,Active,62.79,0.886,4.699,20.355,2.576,2.036,311.456,0.572,10.545,Low,0.395,0.605,0.5152,0.4848,0.5448999999999999,54.489999999999995
09-02-2025,07:47:00,8,Idle,70.468,3.613,7.744,7.751,4.213,2.934,325.474,0.926,2.521,Medium,0.13777551020408163,0.8622244897959184,0.8426,0.15739999999999998,0.5098122448979592,50.98122448979592
09-02-2025,07:48:00,11,Active,80.085,2.528,4.46,19.445,2.593,7.671,138.647,0.239,14.363,Low,0.37642857142857145,0.6235714285714286,0.5186,0.48140000000000005,0.5524857142857142,55.248571428571424
09-02-2025,07:49:00,29,Active,36.027,4.131,5.821,29.799,2.551,6.606,245.501,0.552,7.176,Low,0.5877346938775511,0.41226530612244894,0.5102,0.4898,0.4510326530612245,45.103265306122445
09-02-2025,07:50:00,21,Active,88.299,3.378,9.56,38.28,1.26,9.046,149.443,0.49,11.898,Low,0.7608163265306123,0.23918367346938774,0.252,0.748,0.49359183673469387,49.35918367346939
09-02-2025,07:51:00,39,Maintenance,63.918,4.671,1.622,33.954,3.937,1.943,289.249,0.568,13.122,Low,0.672530612244898,0.32746938775510204,0.7874,0.2126,0.270034693877551,27.003469387755104
09-02-2025,07:52:00,13,Active,34.369,4.702,4.902,8.139,2.155,7.844,418.936,0.899,2.699,Medium,0.1456938775510204,0.8543061224489796,0.43099999999999994,0.5690000000000001,0.7116530612244898,71.16530612244898
09-02-2025,07:53:00,49,Active,48.529,3.488,2.041,22.611,4.435,5.207,118.561,0.71,2.344,Low,0.44104081632653064,0.5589591836734693,0.8869999999999999,0.1130000000000001,0.3359795918367347,33.59795918367347
09-02-2025,07:54:00,19,Active,39.502,0.131,3.249,38.858,1.231,6.988,448.622,0.393,1.118,High,0.7726122448979591,0.2273877551020409,0.24620000000000003,0.7538,0.49059387755102046,49.059387755102044
09-02-2025,07:55:00,3,Active,49.816,0.351,2.698,18.615,4.775,4.834,82.429,0.559,4.112,Low,0.3594897959183673,0.6405102040816326,0.9550000000000001,0.04499999999999993,0.3427551020408163,34.27551020408163
09-02-2025,07:56:00,34,Active,40.904,4.232,3.124,32.147,4.535,2.529,76.016,0.609,12.337,Low,0.6356530612244897,0.3643469387755103,0.907,0.09299999999999997,0.22867346938775512,22.867346938775512
09-02-2025,07:57:00,38,Active,42.146,4.112,3.887,37.695,2.361,6.419,389.648,0.592,8.204,Low,0.7488775510204082,0.2511224489795918,0.47220000000000006,0.5277999999999999,0.38946122448979587,38.94612244897959
09-02-2025,07:58:00,19,Active,36.594,0.776,2.996,27.747,1.863,9.588,174.166,0.952,10.883,Low,0.5458571428571428,0.4541428571428572,0.3726,0.6274,0.5407714285714286,54.07714285714286
09-02-2025,07:59:00,32,Active,46.271,1.793,1.507,42.931,4.409,6.378,204.791,0.235,11.073,Low,0.855734693877551,0.14426530612244903,0.8817999999999999,0.11820000000000008,0.13123265306122456,13.123265306122455
09-02-2025,08:00:00,47,Active,59.776,4.508,8.239,5.277,0.293,7.507,167.148,0.579,14.298,Low,0.08728571428571429,0.9127142857142857,0.0586,0.9414,0.9270571428571428,92.70571428571428
09-02-2025,08:01:00,36,Active,33.561,3.196,7.922,15.503,1.031,2.518,258.01,0.251,0.324,Medium,0.2959795918367347,0.7040204081632653,0.2062,0.7938000000000001,0.7489102040816327,74.89102040816327
09-02-2025,08:02:00,39,Active,80.888,3.707,5.002,11.002,1.439,0.913,111.042,0.939,12.263,Low,0.20412244897959186,0.7958775510204081,0.2878,0.7121999999999999,0.754038775510204,75.4038775510204
09-02-2025,08:03:00,14,Maintenance,47.401,1.548,8.08,3.867,2.555,4.407,146.364,0.176,7.329,Low,0.058510204081632655,0.9414897959183673,0.511,0.489,0.7152448979591837,71.52448979591837
09-02-2025,08:04:00,7,Active,52.102,2.459,9.747,27.707,0.006,4.533,348.361,0.083,9.871,Low,0.5450408163265307,0.4549591836734693,0.0012000000000000001,0.9988,0.7268795918367347,72.68795918367347
09-02-2025,08:05:00,20,Active,59.776,0.898,6.189,28.896,1.203,0.215,375.533,0.832,4.72,Medium,0.5693061224489796,0.4306938775510204,0.2406,0.7594,0.5950469387755102,59.50469387755102
09-02-2025,08:06:00,32,Active,68.492,0.466,8.072,39.001,1.269,7.291,292.85,0.416,4.442,Medium,0.7755306122448979,0.22446938775510206,0.25379999999999997,0.7462,0.485334693877551,48.533469387755105
09-02-2025,08:07:00,46,Active,78.351,4.516,6.8,37.293,2.179,6.251,94.285,0.363,1.394,Low,0.7406734693877551,0.25932653061224487,0.43579999999999997,0.5642,0.41176326530612245,41.17632653061224
09-02-2025,08:08:00,31,Idle,63.514,4.364,5.177,7.382,4.418,2.899,498.154,0.298,7.37,Low,0.13024489795918368,0.8697551020408163,0.8836,0.11639999999999995,0.4930775510204081,49.307755102040815
09-02-2025,08:09:00,22,Active,70.56,0.254,7.013,27.33,1.886,0.164,330.117,0.243,4.835,Medium,0.5373469387755102,0.4626530612244898,0.3772,0.6228,0.5427265306122449,54.27265306122449
09-02-2025,08:10:00,5,Active,64.684,3.376,7.125,2.327,2.505,6.597,197.008,0.516,12.727,Low,0.027081632653061224,0.9729183673469388,0.501,0.499,0.7359591836734694,73.59591836734694
09-02-2025,08:11:00,31,Active,73.951,1.731,7.106,1.879,1.135,1.503,395.411,0.054,14.123,Low,0.01793877551020408,0.9820612244897959,0.227,0.773,0.877530612244898,87.7530612244898
09-02-2025,08:12:00,15,Active,58.793,1.003,9.569,35.04,4.576,4.389,189.407,0.721,6.613,Low,0.6946938775510204,0.3053061224489796,0.9151999999999999,0.0848000000000001,0.19505306122448984,19.505306122448985
09-02-2025,08:13:00,44,Idle,35.502,2.503,3.67,49.691,4.274,2.768,392.111,0.812,7.91,Low,0.9936938775510205,0.006306122448979545,0.8548,0.1452,0.07575306122448977,7.575306122448977
09-02-2025,08:14:00,17,Idle,69.46,4.574,3.518,2.001,1.243,9.369,189.342,0.008,11.74,Low,0.020428571428571428,0.9795714285714285,0.24860000000000002,0.7514,0.8654857142857142,86.54857142857142
09-02-2025,08:15:00,37,Active,46.603,1.44,2.046,37.264,3.109,1.193,356.814,0.916,7.75,Low,0.7400816326530613,0.25991836734693874,0.6218,0.3782,0.31905918367346936,31.905918367346935
09-02-2025,08:16:00,19,Active,51.669,0.949,3.914,26.048,2.778,7.511,323.34,0.079,14.632,Low,0.5111836734693878,0.48881632653061224,0.5556,0.4444,0.46660816326530613,46.660816326530615
09-02-2025,08:17:00,10,Active,61.793,3.865,8.707,21.526,0.379,2.139,454.603,0.486,12.897,Low,0.41889795918367345,0.5811020408163265,0.0758,0.9242,0.7526510204081633,75.26510204081633
09-02-2025,08:18:00,44,Maintenance,55.661,4.258,5.594,9.621,4.511,9.086,252.412,0.539,2.24,Medium,0.1759387755102041,0.8240612244897959,0.9022,0.0978,0.46093061224489795,46.093061224489794
09-02-2025,08:19:00,34,Active,70.424,1.257,8.38,17.26,2.292,5.785,439.424,0.429,0.371,High,0.3318367346938776,0.6681632653061225,0.4584,0.5416000000000001,0.6048816326530613,60.48816326530613
09-02-2025,08:20:00,49,Active,58.716,2.848,3.136,22.074,1.107,9.051,301.894,0.593,12.934,Low,0.43008163265306126,0.5699183673469388,0.22139999999999999,0.7786,0.6742591836734694,67.42591836734694
09-02-2025,08:21:00,25,Active,32.869,2.811,7.482,19.717,1.887,2.46,161.322,0.212,11.606,Low,0.3819795918367347,0.6180204081632653,0.3774,0.6226,0.6203102040816326,62.031020408163265
09-02-2025,08:22:00,37,Active,61.195,0.803,6.323,8.279,1.503,2.77,78.609,0.875,14.163,Low,0.14855102040816326,0.8514489795918367,0.3006,0.6994,0.7754244897959184,77.54244897959184
09-02-2025,08:23:00,28,Active,81.632,1.358,7.514,8.85,3.855,2.931,417.51,0.613,14.634,Low,0.16020408163265307,0.8397959183673469,0.771,0.22899999999999998,0.5343979591836734,53.43979591836734
09-02-2025,08:24:00,15,Active,54.216,3.394,5.008,35.478,3.78,2.568,420.465,0.152,13.388,Low,0.7036326530612245,0.29636734693877553,0.756,0.244,0.27018367346938776,27.018367346938778
09-02-2025,08:25:00,20,Active,70.003,3.061,7.317,39.754,1.024,2.495,70.631,0.232,3.219,Low,0.7908979591836734,0.20910204081632655,0.2048,0.7952,0.5021510204081633,50.215102040816326
09-02-2025,08:26:00,13,Active,34.352,3.033,2.5,9.66,4.921,6.634,52.424,0.249,10.164,Low,0.17673469387755103,0.823265306122449,0.9842000000000001,0.015799999999999925,0.41953265306122445,41.95326530612245
09-02-2025,08:27:00,20,Active,63.109,4.678,9.932,1.341,1.342,7.815,152.378,0.503,3.941,Low,0.006959183673469387,0.9930408163265306,0.2684,0.7316,0.8623204081632654,86.23204081632653
09-02-2025,08:28:00,43,Active,82.977,4.348,6.421,12.975,2.044,0.031,114.493,0.993,2.492,Low,0.2443877551020408,0.7556122448979592,0.4088,0.5912,0.6734061224489796,67.34061224489795
09-02-2025,08:29:00,31,Active,87.832,1.243,9.649,24.243,4.632,5.469,413.488,0.391,5.246,Low,0.47434693877551015,0.5256530612244898,0.9263999999999999,0.07360000000000011,0.299626530612245,29.962653061224497
09-02-2025,08:30:00,18,Active,41.594,1.68,8.886,12.128,1.67,5.983,93.795,0.01,12.244,Low,0.22710204081632654,0.7728979591836734,0.33399999999999996,0.666,0.7194489795918367,71.94489795918368
09-02-2025,08:31:00,41,Active,79.29,0.897,3.924,46.293,3.953,5.896,146.244,0.969,1.567,Low,0.9243469387755102,0.07565306122448978,0.7906,0.20940000000000003,0.1425265306122449,14.25265306122449
09-02-2025,08:32:00,48,Active,89.188,1.461,7.519,20.081,0.478,3.558,165.502,0.903,3.483,Low,0.38940816326530614,0.6105918367346939,0.09559999999999999,0.9044,0.7574959183673469,75.74959183673468
09-02-2025,08:33:00,28,Maintenance,48.692,4.718,4.765,47.478,0.613,1.978,372.866,0.927,5.157,Low,0.948530612244898,0.051469387755102014,0.1226,0.8774,0.464434693877551,46.4434693877551
09-02-2025,08:34:00,47,Idle,72.995,4.325,4.988,49.74,3.421,8.796,431.663,0.447,14.003,Low,0.9946938775510205,0.0053061224489795444,0.6841999999999999,0.3158000000000001,0.1605530612244898,16.055306122448982
09-02-2025,08:35:00,4,Active,35.486,2.855,6.725,15.22,2.473,4.711,309.14,0.201,6.118,Low,0.2902040816326531,0.7097959183673469,0.4946,0.5054000000000001,0.6075979591836735,60.75979591836735
09-02-2025,08:36:00,24,Active,48.182,0.597,4.098,24.206,3.623,2.486,453.703,0.037,0.419,High,0.47359183673469385,0.5264081632653062,0.7246,0.2754,0.40090408163265306,40.09040816326531
09-02-2025,08:37:00,44,Idle,75.046,1.857,5.001,7.305,3.499,3.838,228.77,0.522,5.764,Low,0.1286734693877551,0.8713265306122449,0.6998,0.3002,0.5857632653061224,58.57632653061224
09-02-2025,08:38:00,45,Active,89.82,0.22,3.039,22.885,3.676,6.525,336.505,0.098,6.114,Low,0.4466326530612245,0.5533673469387754,0.7352000000000001,0.2647999999999999,0.4090836734693877,40.90836734693877
09-02-2025,08:39:00,9,Active,59.636,0.359,2.718,26.759,2.896,1.853,130.693,0.983,0.438,Low,0.5256938775510204,0.47430612244897963,0.5791999999999999,0.42080000000000006,0.44755306122448985,44.755306122448985
09-02-2025,08:40:00,47,Maintenance,53.488,0.298,7.238,30.31,0.675,2.152,488.306,0.191,0.029,High,0.5981632653061224,0.4018367346938776,0.135,0.865,0.6334183673469388,63.34183673469388
09-02-2025,08:41:00,50,Idle,64.252,2.186,4.791,49.081,3.495,9.476,306.626,0.557,12.852,Low,0.9812448979591837,0.018755102040816318,0.6990000000000001,0.30099999999999993,0.15987755102040813,15.987755102040813
09-02-2025,08:42:00,32,Active,81.111,3.952,9.769,25.559,3.643,1.537,412.135,0.572,11.215,Low,0.5012040816326531,0.49879591836734694,0.7285999999999999,0.2714000000000001,0.3850979591836735,38.50979591836735
09-02-2025,08:43:00,32,Active,49.274,0.878,2.052,18.771,4.815,6.392,119.343,0.714,0.94,Low,0.36267346938775513,0.6373265306122449,0.9630000000000001,0.03699999999999992,0.3371632653061224,33.71632653061224
09-02-2025,08:44:00,39,Active,34.692,0.743,3.592,30.16,4.702,5.58,380.087,0.44,12.929,Low,0.5951020408163266,0.40489795918367344,0.9404,0.059599999999999986,0.2322489795918367,23.22489795918367
09-02-2025,08:45:00,21,Idle,70.849,0.464,3.203,48.542,0.744,9.502,377.96,0.237,2.373,Medium,0.9702448979591837,0.029755102040816328,0.1488,0.8512,0.44047755102040814,44.04775510204082
09-02-2025,08:46:00,44,Maintenance,38.518,3.002,5.709,48.265,3.991,1.112,278.294,0.042,13.762,Low,0.9645918367346938,0.03540816326530616,0.7982,0.20179999999999998,0.11860408163265307,11.860408163265307
09-02-2025,08:47:00,42,Active,88.471,3.65,3.169,7.079,3.554,9.952,84.209,0.915,2.763,Low,0.12406122448979591,0.875938775510204,0.7108,0.2892,0.582569387755102,58.2569387755102
09-02-2025,08:48:00,39,Active,81.384,2.279,6.712,40.664,1.037,8.535,421.085,0.041,3.761,Medium,0.809469387755102,0.19053061224489798,0.20739999999999997,0.7926,0.491565306122449,49.1565306122449
09-02-2025,08:49:00,46,Active,36.763,4.864,8.628,17.896,2.041,7.244,277.634,0.223,14.388,Low,0.3448163265306123,0.6551836734693877,0.4082,0.5918,0.6234918367346938,62.349183673469376
09-02-2025,08:50:00,27,Active,57.37,4.463,2.025,43.974,2.77,5.689,158.173,0.854,12.274,Low,0.8770204081632652,0.12297959183673479,0.554,0.44599999999999995,0.28448979591836737,28.448979591836736
09-02-2025,08:51:00,47,Active,75.263,2.72,8.407,39.537,3.374,2.966,55.28,0.483,14.122,Low,0.786469387755102,0.213530612244898,0.6748000000000001,0.32519999999999993,0.26936530612244897,26.936530612244898
09-02-2025,08:52:00,36,Active,33.805,1.689,7.575,28.356,1.725,4.03,377.02,0.422,9.356,Low,0.5582857142857143,0.4417142857142857,0.34500000000000003,0.655,0.5483571428571429,54.83571428571429
09-02-2025,08:53:00,8,Idle,77.426,4.02,1.51,46.141,2.75,0.526,62.027,0.238,12.874,Low,0.9212448979591836,0.07875510204081637,0.55,0.44999999999999996,0.26437755102040816,26.437755102040818
09-02-2025,08:54:00,19,Idle,57.938,3.767,4.66,14.527,0.31,8.076,374.664,0.515,14.369,Low,0.2760612244897959,0.723938775510204,0.062,0.938,0.830969387755102,83.0969387755102
09-02-2025,08:55:00,29,Active,83.953,4.418,6.45,21.485,1.473,2.486,448.601,0.869,11.189,Low,0.4180612244897959,0.5819387755102041,0.29460000000000003,0.7054,0.6436693877551021,64.3669387755102
09-02-2025,08:56:00,19,Active,53.357,4.656,2.379,32.94,2.648,7.028,139.974,0.568,0.725,Low,0.6518367346938775,0.3481632653061225,0.5296000000000001,0.47039999999999993,0.4092816326530612,40.928163265306125
09-02-2025,08:57:00,5,Maintenance,49.986,1.092,7.794,35.584,4.099,9.585,342.331,0.183,8.373,Low,0.705795918367347,0.294204081632653,0.8198000000000001,0.18019999999999992,0.23720204081632645,23.720204081632644
09-02-2025,08:58:00,22,Idle,39.109,0.25,4.675,18.817,1.225,3.548,459.727,0.14,7.945,Low,0.3636122448979592,0.6363877551020408,0.24500000000000002,0.755,0.6956938775510204,69.56938775510204
09-02-2025,08:59:00,35,Maintenance,71.213,2.33,1.619,31.079,3.36,4.725,254.244,0.655,4.758,Medium,0.6138571428571429,0.3861428571428571,0.6719999999999999,0.32800000000000007,0.3570714285714286,35.70714285714286
09-02-2025,09:00:00,10,Active,35.514,3.121,7.508,2.503,2.453,1.489,442.582,0.772,6.092,Low,0.030673469387755104,0.9693265306122449,0.4906,0.5094000000000001,0.7393632653061225,73.93632653061225
09-02-2025,09:01:00,15,Active,67.599,2.237,7.266,22.078,3.648,8.905,255.259,0.532,8.636,Low,0.4301632653061224,0.5698367346938775,0.7296,0.2704,0.42011836734693875,42.01183673469387
09-02-2025,09:02:00,2,Active,72.214,1.321,3.531,3.678,3.466,9.513,434.419,0.854,0.043,High,0.0546530612244898,0.9453469387755102,0.6932,0.30679999999999996,0.6260734693877551,62.60734693877551
09-02-2025,09:03:00,42,Maintenance,60.441,1.804,2.707,13.887,4.719,5.621,54.458,0.37,3.39,Low,0.263,0.737,0.9438000000000001,0.05619999999999992,0.39659999999999995,39.66
09-02-2025,09:04:00,22,Active,80.568,4.22,2.26,47.728,1.705,4.629,214.579,0.856,3.024,Medium,0.9536326530612245,0.04636734693877553,0.341,0.659,0.3526836734693878,35.26836734693878
09-02-2025,09:05:00,48,Active,89.886,1.258,3.693,28.064,4.275,2.052,128.276,1.0,6.349,Low,0.5523265306122449,0.4476734693877551,0.8550000000000001,0.1449999999999999,0.2963367346938775,29.63367346938775
09-02-2025,09:06:00,35,Maintenance,83.269,1.644,2.213,40.035,4.677,8.914,459.471,0.406,8.592,Low,0.7966326530612244,0.20336734693877556,0.9353999999999999,0.0646000000000001,0.13398367346938783,13.398367346938784
09-02-2025,09:07:00,39,Active,75.802,1.064,8.364,43.568,2.441,7.29,53.922,0.746,13.374,Low,0.868734693877551,0.13126530612244902,0.48819999999999997,0.5118,0.3215326530612245,32.15326530612245
09-02-2025,09:08:00,19,Idle,48.33,0.4,4.786,2.122,0.987,3.759,131.278,0.745,4.315,Low,0.022897959183673468,0.9771020408163266,0.1974,0.8026,0.8898510204081633,88.98510204081633
09-02-2025,09:09:00,47,Active,56.701,3.725,6.098,32.598,2.578,2.467,467.41,0.58,9.934,Low,0.6448571428571428,0.3551428571428572,0.5156,0.48440000000000005,0.41977142857142863,41.977142857142866
09-02-2025,09:10:00,12,Active,31.93,3.131,4.096,43.658,3.535,3.587,220.482,0.182,4.227,Medium,0.8705714285714286,0.12942857142857145,0.7070000000000001,0.2929999999999999,0.2112142857142857,21.12142857142857
09-02-2025,09:11:00,34,Active,46.794,1.8,8.712,16.714,4.151,8.964,290.15,0.104,6.305,Low,0.32069387755102036,0.6793061224489796,0.8301999999999999,0.16980000000000006,0.4245530612244898,42.45530612244898
09-02-2025,09:12:00,45,Idle,83.565,1.184,1.887,6.522,1.939,6.317,246.385,0.705,5.748,Low,0.11269387755102041,0.8873061224489796,0.38780000000000003,0.6122,0.7497530612244898,74.97530612244898
09-02-2025,09:13:00,20,Idle,65.854,4.759,2.715,10.238,4.766,9.073,385.442,0.13,10.355,Low,0.18853061224489795,0.811469387755102,0.9532,0.04679999999999995,0.429134693877551,42.9134693877551
09-02-2025,09:14:00,7,Active,66.648,3.641,7.796,47.822,3.818,4.358,230.892,0.31,6.08,Low,0.9555510204081633,0.04444897959183669,0.7636000000000001,0.23639999999999994,0.14042448979591832,14.042448979591832
09-02-2025,09:15:00,24,Maintenance,31.03,1.082,5.108,20.32,3.701,9.868,489.994,0.371,0.509,High,0.3942857142857143,0.6057142857142856,0.7402,0.25980000000000003,0.43275714285714284,43.27571428571429
09-02-2025,09:16:00,3,Active,51.647,2.645,7.506,34.044,2.533,0.104,101.564,0.541,11.356,Low,0.6743673469387754,0.3256326530612246,0.5065999999999999,0.49340000000000006,0.4095163265306123,40.95163265306123
09-02-2025,09:17:00,6,Active,65.348,1.141,8.346,7.373,0.955,7.734,355.711,0.603,12.823,Low,0.13006122448979593,0.869938775510204,0.191,0.8089999999999999,0.839469387755102,83.9469387755102
09-02-2025,09:18:00,33,Idle,81.379,1.524,6.088,4.128,1.567,9.504,182.057,0.695,4.568,Low,0.06383673469387756,0.9361632653061225,0.3134,0.6866,0.8113816326530612,81.13816326530612
09-02-2025,09:19:00,34,Active,81.703,4.128,7.766,12.362,0.242,7.699,498.239,0.227,1.698,High,0.23187755102040816,0.7681224489795918,0.0484,0.9516,0.8598612244897959,85.98612244897959
09-02-2025,09:20:00,33,Active,50.487,1.884,3.881,10.333,0.588,8.615,255.098,0.703,13.071,Low,0.19046938775510205,0.809530612244898,0.1176,0.8824,0.845965306122449,84.5965306122449
09-02-2025,09:21:00,29,Active,65.671,4.404,9.012,42.958,1.597,6.742,373.404,0.199,1.49,Medium,0.8562857142857142,0.1437142857142858,0.3194,0.6806,0.4121571428571429,41.21571428571429
09-02-2025,09:22:00,23,Maintenance,31.381,4.541,4.415,29.301,3.316,0.755,493.584,0.699,4.739,Medium,0.5775714285714285,0.4224285714285715,0.6632,0.3368,0.37961428571428574,37.96142857142858
09-02-2025,09:23:00,4,Idle,43.749,3.3,4.535,7.427,0.624,5.183,89.717,0.949,14.094,Low,0.13116326530612243,0.8688367346938776,0.1248,0.8752,0.8720183673469388,87.20183673469388
09-02-2025,09:24:00,5,Active,86.895,0.819,2.983,9.593,4.473,2.704,189.367,0.435,10.557,Low,0.1753673469387755,0.8246326530612245,0.8946,0.10540000000000005,0.46501632653061226,46.50163265306123
09-02-2025,09:25:00,34,Active,75.026,2.51,5.488,26.198,2.88,6.758,78.97,0.09,5.963,Low,0.5142448979591837,0.4857551020408163,0.576,0.42400000000000004,0.45487755102040817,45.487755102040815
09-02-2025,09:26:00,16,Active,38.929,2.335,7.01,41.968,3.562,4.846,399.731,0.345,13.446,Low,0.8360816326530613,0.16391836734693865,0.7123999999999999,0.2876000000000001,0.22575918367346937,22.575918367346937
09-02-2025,09:27:00,40,Active,73.734,2.915,6.759,12.926,3.029,6.203,375.987,0.014,7.327,Low,0.24338775510204083,0.7566122448979592,0.6058,0.3942,0.5754061224489796,57.54061224489796
